possession_team,player,position,location,distance_to_goal,angle_to_goal,shot_speed,play_pattern,minute,shot_body_part,shot_one_on_one,shot_first_time,shot_outcome,goalkeeper_location,goalkeeper_distance,defensive_pressure,statsbomb_xg,AJS_xg
Denmark Women's,Amalie Jørgensen Vangsgaard,Forward,"[108.8, 49.7]",14.6219,22.24912,29.39164,From Corner,2,Foot,False,False,Saved,"[116.8, 43.4]",10.18283,1,0.13356668,0.0954707
Sweden Women's,Magdalena Lilly Eriksson,Defender,"[109.4, 42.3]",10.78703,37.00098,7.20129,From Free Kick,63,Head,False,False,Off T,"[118.7, 41.7]",9.31933,5,0.04631703,0.026618
New Zealand Women's,Hannah Wilkinson,Forward,"[105.5, 59.1]",23.74216,10.91707,240.9002,From Counter,51,Foot,False,True,Blocked,"[117.0, 44.9]",18.27266,1,0.007469027,0.0035036
Haiti Women's,Karen Holmgaard,Midfielder,"[95.0, 47.8]",26.10077,15.3236,23.54569,Regular Play,17,Foot,False,False,Off T,"[117.2, 41.7]",23.02281,2,0.027113216,0.0365649
Sweden Women's,Fridolina Rolfö,Midfielder,"[112.0, 35.3]",9.43398,37.75986,154.3745,From Throw In,64,Foot,False,True,Goal,"[118.8, 39.8]",8.15414,1,0.2991056,0.2471235
Norway Women's,Emilie Haavi,Midfielder,"[94.4, 38.3]",25.67801,16.17726,26.5126,From Free Kick,56,Foot,False,True,Off T,"[118.1, 39.6]",23.73563,2,0.01901121,0.0012403
Denmark Women's,Pernille Mosegaard Harder,Midfielder,"[108.1, 40.1]",11.90168,34.18362,19.89732,Penalty,21,Foot,False,False,Goal,"[120, 40.3]",11.90168,0,0.7835,0.9459541
Sweden Women's,Amanda Ilestedt,Defender,"[110.0, 40.8]",10.01249,40.12385,17.36257,From Free Kick,74,Head,False,False,Saved,"[118.5, 40.4]",8.50941,5,0.058697533,0.0112749
Norway Women's,Frida Maanum,Midfielder,"[112.2, 36.1]",8.85889,41.25921,21.85254,Regular Play,58,Foot,False,False,Off T,"[118.6, 37.4]",6.5307,3,0.12859537,0.1799836
Haiti Women's,Roseline Éloissaint,Forward,"[97.1, 60.2]",30.33842,10.47074,20.82922,From Throw In,27,Foot,False,False,Wayward,"[116.3, 42.7]",25.97865,1,0.009757165,0.1294788
Sweden Women's,Rebecka Blomqvist,Forward,"[105.1, 36.6]",15.35252,26.1337,8.21267,From Throw In,84,Head,False,False,Wayward,"[118.1, 40.3]",13.51629,2,0.027353264,0.1107403
New Zealand Women's,Hannah Wilkinson,Forward,"[102.3, 50.6]",20.47877,17.69972,57.72115,From Free Kick,60,Foot,False,True,Off T,"[118.9, 43.0]",18.25705,2,0.03684261,0.0011824
Haiti Women's,Nérilia Mondesir,Forward,"[108.3, 26.7]",17.94018,15.5176,39.42108,From Throw In,28,Foot,False,True,Saved,"[117.4, 36.8]",13.59485,2,0.09303105,0.012101
Sweden Women's,Amanda Ilestedt,Defender,"[115.7, 40.4]",4.30116,80.78865,6.34105,From Corner,89,Head,False,False,Goal,"[119.2, 40.4]",3.5,8,0.1793571,0.7475504
New Zealand Women's,Indiah-Paige Janita Riley,Midfielder,"[101.7, 56.8]",24.64021,12.71377,21.74868,Regular Play,62,Foot,False,False,Saved,"[119.2, 42.7]",22.47354,2,0.025869967,0.068092
